New Run at  07/14/2017 15:42:10
, Time, RandomReward; Master_ActiveReward; 
data,1230764400000,609;3180;5334
data,1230764400000,609;12353;5334
data,1233442800000,609;5771;5335
data,1233442800000,609;9817;5335
data,1233442800000,609;5786;5335
data,1233442800000,609;10952;5335
data,1233442800000,609;7256;5335
data,1233442800000,609;5770;5336
data,1233442800000,609;4123;5336
data,1233442800000,609;1635;5336
data,1233442800000,609;11468;5336
data,1233442800000,609;5993;5337
data,1233442800000,609;11179;5338
data,1233442800000,609;6536;5338
data,1233442800000,609;11179;5339
data,1233442800000,609;974;5340
data,1233442800000,609;10576;5341
data,1233442800000,609;7211;5341
data,1233442800000,609;1447;5342
data,1233442800000,609;11410;5343
data,1233442800000,609;11749;5343
data,1233442800000,609;466;5344
data,1233442800000,609;3748;5345
data,1233442800000,609;2073;5345
data,1233442800000,609;3118;5346
data,1233442800000,609;5993;5347
data,1233442800000,609;1363;5347
data,1233442800000,609;5319;5347
data,1233442800000,609;7644;5348
data,1233442800000,609;4904;5348
data,1233442800000,609;12262;5349
data,1233442800000,609;7084;5349
data,1233442800000,609;7483;5350
data,1233442800000,609;10576;5351
data,1233442800000,609;527;5352
data,1233442800000,609;11981;5352
data,1233442800000,609;6863;5353
data,1233442800000,609;6320;5353
data,1233442800000,609;8993;5353
data,1233442800000,609;8382;5354
data,1233442800000,609;10935;5355
data,1233442800000,609;253;5355
data,1233442800000,609;1264;5356
data,1233442800000,609;1447;5357
data,1233442800000,609;1240;5357
data,1233442800000,609;5771;5358
data,1233442800000,609;9887;5358
data,1233442800000,609;7521;5358
data,1233442800000,609;2812;5359
data,1233442800000,609;7866;5359
data,1233442800000,609;4186;5360
data,1233442800000,609;3073;5360
data,1233442800000,609;3020;5360
data,1233442800000,609;8382;5361
data,1233442800000,609;7854;5361
data,1233442800000,609;7742;5361
data,1233442800000,609;5469;5362
data,1233442800000,610;8382;5363
data,1233442800000,610;10136;5363
data,1233442800000,610;5469;5364
data,1233442800000,610;6817;5364
data,1233442800000,610;10242;5364
data,1233442800000,610;7418;5364
data,1233442800000,611;8783;5365
data,1233442800000,611;3466;5366
data,1233442800000,611;8815;5367
data,1233442800000,611;12262;5368
data,1233442800000,611;1961;5368
data,1233442800000,611;1496;5368
data,1233442800000,611;4545;5368
data,1233442800000,611;466;5369
data,1233442800000,611;3416;5369
data,1233442800000,612;3503;5369
data,1233442800000,612;6863;5370
data,1233442800000,612;11376;5371
data,1233442800000,612;6863;5372
data,1233442800000,612;5771;5373
data,1233442800000,612;6863;5374
data,1233442800000,613;2707;5375
data,1233442800000,613;4272;5376
data,1233442800000,613;3040;5376
data,1233442800000,613;5581;5377
data,1233442800000,613;10650;5377
data,1233442800000,613;3677;5377
data,1233442800000,613;10681;5377
data,1233442800000,613;1905;5377
data,1233442800000,613;210;5377
data,1233442800000,613;4366;5377
data,1233442800000,613;4186;5378
data,1233442800000,613;6950;5379
data,1233442800000,613;1187;5379
data,1233442800000,613;12331;5380
data,1233442800000,613;10576;5381
data,1233442800000,613;9226;5381
data,1233442800000,613;9799;5381
data,1233442800000,613;5855;5381
data,1233442800000,613;154;5382
data,1233442800000,613;3262;5382
data,1233442800000,613;1882;5383
data,1233442800000,613;5856;5383
data,1233442800000,613;2100;5383
data,1233442800000,613;154;5384
data,1233442800000,613;7833;5384
data,1233442800000,613;2496;5384
data,1233442800000,613;3039;5384
data,1233442800000,613;3032;5384
data,1233442800000,613;6863;5385
data,1233442800000,613;4404;5386
data,1233442800000,613;4404;5387
data,1233442800000,613;1216;5387
data,1233442800000,613;8815;5388
data,1233442800000,613;7828;5388
data,1233442800000,613;10827;5388
data,1233442800000,613;310;5388
data,1233442800000,613;2575;5388
data,1235862000000,613;6950;5389
data,1235862000000,613;8815;5390
data,1235862000000,613;5098;5390
data,1235862000000,613;4915;5391
data,1235862000000,613;9993;5392
data,1235862000000,613;4054;5393
data,1235862000000,613;7160;5394
data,1235862000000,613;3560;5395
data,1235862000000,613;10211;5395
data,1235862000000,613;10901;5395
data,1235862000000,613;4915;5396
data,1235862000000,613;8815;5397
data,1235862000000,614;3313;5398
data,1235862000000,614;1264;5399
data,1235862000000,614;5329;5400
data,1235862000000,614;3313;5401
data,1235862000000,615;850;5402
data,1235862000000,615;7160;5403
data,1235862000000,616;1301;5403
data,1235862000000,616;7833;5403
data,1235862000000,616;483;5404
data,1235862000000,616;6957;5404
data,1235862000000,616;2925;5404
data,1235862000000,616;974;5405
data,1235862000000,616;7529;5406
data,1235862000000,616;1500;5406
data,1235862000000,616;4184;5407
data,1235862000000,616;4073;5407
data,1235862000000,616;4915;5408
data,1235862000000,616;3406;5409
data,1235862000000,616;3677;5409
data,1235862000000,616;2818;5410
data,1235862000000,616;4915;5411
data,1235862000000,616;765;5411
data,1235862000000,616;6770;5411
data,1235862000000,616;11626;5411
data,1235862000000,616;7160;5412
data,1235862000000,616;5771;5413
data,1235862000000,616;4264;5414
data,1235862000000,616;2645;5415
data,1235862000000,616;10534;5415
data,1235862000000,616;1264;5416
data,1235862000000,616;7160;5417
data,1235862000000,616;850;5418
data,1235862000000,616;10414;5418
data,1235862000000,616;4537;5419
data,1235862000000,616;10177;5420
data,1235862000000,616;3452;5421
data,1235862000000,616;4054;5422
data,1235862000000,616;4098;5422
data,1235862000000,616;850;5423
data,1235862000000,616;294;5424
data,1235862000000,616;6316;5425
data,1235862000000,616;7160;5426
data,1235862000000,616;1348;5427
data,1235862000000,616;11135;5428
data,1235862000000,616;2716;5429
data,1235862000000,616;974;5430
data,1235862000000,616;300;5430
data,1235862000000,616;974;5431
data,1235862000000,616;5334;5432
data,1235862000000,616;5471;5432
data,1235862000000,616;974;5433
data,1235862000000,616;2395;5433
data,1235862000000,616;3313;5434
data,1235862000000,616;3406;5435
data,1235862000000,616;483;5436
data,1235862000000,616;1886;5436
data,1235862000000,616;7731;5436
data,1235862000000,616;6482;5436
data,1235862000000,616;451;5436
data,1235862000000,616;7160;5437
data,1235862000000,616;974;5438
data,1235862000000,616;3227;5438
data,1235862000000,616;1115;5438
data,1235862000000,616;7160;5439
data,1235862000000,616;1496;5439
data,1235862000000,616;9100;5440
data,1235862000000,616;1355;5441
data,1235862000000,616;5329;5442
data,1235862000000,616;2395;5442
data,1235862000000,616;974;5443
data,1235862000000,616;5581;5444
data,1235862000000,616;9965;5444
data,1235862000000,616;4461;5444
data,1235862000000,616;8363;5445
data,1235862000000,616;1635;5445
data,1235862000000,616;7547;5445
data,1235862000000,617;3452;5446
data,1235862000000,617;6950;5447
data,1235862000000,617;8995;5447
data,1235862000000,617;5471;5447
data,1235862000000,617;4054;5448
data,1235862000000,617;10332;5449
data,1235862000000,617;6950;5450
data,1235862000000,617;3278;5450
data,1235862000000,617;3424;5451
data,1235862000000,617;4186;5452
data,1235862000000,617;1790;5452
data,1235862000000,617;6959;5452
data,1235862000000,617;1657;5452
data,1235862000000,617;850;5453
data,1235862000000,617;1348;5454
data,1235862000000,617;10999;5455
data,1235862000000,617;817;5455
data,1235862000000,617;2812;5456
data,1235862000000,617;5947;5456
data,1235862000000,617;7356;5456
data,1235862000000,617;11078;5457
data,1235862000000,617;11855;5457
data,1235862000000,617;4264;5458
data,1235862000000,617;10779;5458
data,1235862000000,617;6950;5459
data,1235862000000,617;4537;5460
data,1235862000000,617;1144;5461
data,1235862000000,617;8815;5462
data,1235862000000,617;5771;5463
data,1235862000000,617;3073;5463
data,1235862000000,617;852;5463
data,1235862000000,617;5231;5463
data,1235862000000,617;4054;5464
data,1235862000000,617;974;5465
data,1235862000000,617;4732;5465
data,1235862000000,617;5771;5466
data,1235862000000,617;6525;5466
data,1235862000000,617;7160;5467
data,1235862000000,617;1115;5467
data,1235862000000,617;4963;5467
data,1235862000000,617;1496;5467
data,1235862000000,617;10246;5467
data,1235862000000,617;12477;5467
data,1235862000000,617;10305;5468
data,1235862000000,617;4537;5469
data,1238536800000,617;2821;5469
data,1238536800000,617;10007;5469
data,1238536800000,617;12504;5469
data,1238536800000,617;10537;5469
data,1238536800000,617;5148;5469
data,1238536800000,617;1017;5469
data,1238536800000,617;466;5470
data,1238536800000,617;923;5471
data,1238536800000,617;5779;5471
data,1238536800000,617;8151;5471
data,1238536800000,617;6403;5471
data,1238536800000,617;57;5471
data,1243807200000,617;4915;5472
data,1243807200000,617;731;5473
data,1243807200000,617;5155;5474
data,1243807200000,617;7111;5475
data,1243807200000,617;4915;5476
data,1243807200000,618;8382;5477
data,1243807200000,618;5155;5478
data,1243807200000,618;4915;5479
data,1243807200000,619;3406;5480
data,1243807200000,619;4643;5481
data,1243807200000,619;8382;5482
data,1243807200000,619;5155;5483
data,1243807200000,619;5777;5483
data,1243807200000,619;10016;5484
data,1243807200000,619;3406;5485
data,1243807200000,619;7418;5485
data,1243807200000,619;5155;5486
data,1243807200000,619;4643;5487
data,1243807200000,619;731;5488
data,1243807200000,619;5155;5489
data,1243807200000,619;5155;5490
data,1243807200000,619;6464;5491
data,1243807200000,619;5155;5492
data,1243807200000,619;5329;5493
data,1246399200000,619;12055;5493
data,1246399200000,619;1882;5494
data,1246399200000,619;10007;5494
data,1246399200000,619;3466;5495
data,1246399200000,619;3466;5496
data,1246399200000,619;5469;5497
data,1246399200000,619;2496;5497
data,1246399200000,619;483;5498
data,1246399200000,619;8638;5499
data,1246399200000,619;5469;5500
data,1246399200000,619;1496;5500
data,1246399200000,620;8151;5500
data,1246399200000,620;6636;5500
data,1246399200000,620;12275;5500
data,1246399200000,620;5902;5501
data,1246399200000,620;11829;5502
data,1246399200000,620;8665;5503
data,1246399200000,620;11829;5504
data,1246399200000,620;5000;5505
data,1246399200000,620;9236;5506
data,1246399200000,620;4896;5506
data,1246399200000,620;5469;5507
data,1246399200000,620;5777;5507
data,1246399200000,620;5000;5508
data,1246399200000,620;10362;5508
data,1246399200000,620;661;5508
data,1246399200000,620;5358;5508
data,1246399200000,620;789;5508
data,1246399200000,620;9207;5508
data,1246399200000,620;4669;5508
data,1246399200000,620;8757;5508
data,1246399200000,620;653;5508
data,1246399200000,620;9265;5508
data,1246399200000,620;11586;5508
data,1246399200000,620;9899;5508
data,1246399200000,620;4658;5508
data,1249077600000,620;2724;5508
data,1249077600000,620;726;5508
data,1249077600000,620;7610;5508
data,1249077600000,620;12003;5508
data,1249077600000,620;1145;5508
data,1249077600000,620;3996;5508
data,1249077600000,620;3546;5508
data,1249077600000,620;7529;5509
data,1249077600000,620;10469;5509
data,1249077600000,620;10650;5509
data,1249077600000,620;5405;5509
data,1249077600000,620;6609;5509
data,1249077600000,620;7257;5509
data,1249077600000,620;1820;5509
data,1249077600000,620;8388;5509
data,1249077600000,620;4037;5509
data,1249077600000,620;9471;5509
data,1249077600000,620;11595;5509
data,1249077600000,620;1836;5509
data,1249077600000,620;10512;5509
data,1249077600000,620;669;5509
data,1249077600000,620;7371;5509
data,1249077600000,620;4173;5509
data,1249077600000,620;10646;5509
data,1249077600000,620;9577;5509
data,1249077600000,620;4727;5509
data,1249077600000,620;4127;5509
data,1251756000000,620;6601;5509
data,1251756000000,620;4685;5509
data,1251756000000,620;5622;5509
data,1251756000000,620;8971;5509
data,1251756000000,620;7160;5510
data,1251756000000,620;8712;5511
data,1251756000000,620;6215;5511
data,1251756000000,620;10414;5511
data,1251756000000,620;4004;5511
data,1251756000000,620;5277;5511
data,1251756000000,620;4274;5511
data,1251756000000,620;1313;5511
data,1251756000000,620;11586;5511
data,1251756000000,620;4236;5511
data,1251756000000,621;6863;5512
data,1251756000000,621;5155;5513
data,1251756000000,621;2496;5513
data,1251756000000,621;8712;5514
data,1251756000000,621;11513;5514
data,1251756000000,621;11399;5514
data,1251756000000,621;6863;5515
data,1254348000000,621;5643;5515
data,1254348000000,621;3566;5515
data,1254348000000,621;300;5515
data,1254348000000,621;974;5516
data,1254348000000,621;8382;5517
data,1254348000000,621;1096;5518
data,1254348000000,621;6874;5519
data,1254348000000,621;3452;5520
data,1254348000000,621;8382;5521
data,1254348000000,621;1096;5522
data,1254348000000,621;5880;5523
data,1254348000000,622;5581;5524
data,1254348000000,622;3452;5525
data,1254348000000,622;6067;5526
data,1254348000000,622;5581;5527
data,1254348000000,622;6067;5528
data,1254348000000,622;10692;5528
data,1254348000000,622;3055;5528
data,1254348000000,622;5880;5529
data,1254348000000,622;6067;5530
data,1254348000000,622;8382;5531
data,1254348000000,622;6067;5532
data,1254348000000,622;3227;5532
data,1254348000000,622;6914;5532
data,1254348000000,622;8382;5533
data,1254348000000,622;4138;5533
data,1257030000000,622;92;5533
data,1257030000000,622;2211;5534
data,1257030000000,622;2211;5535
data,1257030000000,622;6710;5535
data,1257030000000,622;10305;5536
data,1257030000000,622;2211;5537
data,1257030000000,622;7211;5537
data,1259622000000,622;3964;5537
data,1259622000000,622;7549;5537
data,1259622000000,622;11840;5537
data,1259622000000,622;8254;5538
data,1259622000000,622;1401;5538
data,1259622000000,623;4404;5539
data,1259622000000,623;1453;5539
data,1259622000000,623;2102;5539
data,1259622000000,623;5581;5540
data,1259622000000,623;6067;5541
data,1259622000000,623;8254;5542
data,1259622000000,623;7160;5543
data,1259622000000,623;8254;5544
data,1259622000000,623;1635;5544
data,1259622000000,623;534;5544
data,1259622000000,623;12262;5545
data,1259622000000,623;5338;5546
data,1259622000000,623;10840;5546
data,1259622000000,623;9226;5546
data,1259622000000,623;4404;5547
data,1259622000000,623;10576;5548
data,1259622000000,623;8254;5549
data,1259622000000,623;5643;5549
data,1259622000000,623;6067;5550
data,1259622000000,623;10955;5550
data,1259622000000,623;5581;5551
data,1259622000000,623;10490;5552
data,1259622000000,623;1263;5552
data,1259622000000,623;10490;5553
data,1259622000000,623;5993;5554
data,1259622000000,623;6067;5555
data,1259622000000,623;12262;5556
data,1259622000000,623;4404;5557
data,1259622000000,623;6959;5557
data,1259622000000,623;8378;5557
data,1259622000000,623;12262;5558
data,1259622000000,623;6067;5559
data,1259622000000,624;6067;5560
data,1262300400000,624;7499;5561
data,1262300400000,624;10177;5562
data,1262300400000,624;3173;5562
data,1262300400000,624;10177;5563
data,1262300400000,624;5155;5564
data,1262300400000,624;5846;5565
data,1262300400000,624;4915;5566
data,1262300400000,624;974;5567
data,1262300400000,624;3503;5567
data,1262300400000,624;7499;5568
data,1262300400000,624;10576;5569
data,1262300400000,624;7034;5569
data,1262300400000,624;11269;5569
data,1262300400000,624;4448;5569
data,1262300400000,624;10576;5570
data,1262300400000,624;12252;5570
data,1262300400000,624;8936;5571
data,1262300400000,624;974;5572
data,1262300400000,624;4978;5572
data,1262300400000,624;10576;5573
data,1262300400000,624;10432;5573
data,1262300400000,624;5155;5574
data,1262300400000,624;10177;5575
data,1262300400000,624;7499;5576
data,1262300400000,624;5846;5577
data,1262300400000,624;1689;5577
data,1262300400000,624;527;5578
data,1262300400000,624;10576;5579
data,1262300400000,624;11758;5579
data,1262300400000,624;11898;5580
data,1262300400000,624;4061;5580
data,1262300400000,624;10576;5581
data,1262300400000,624;7499;5582
data,1262300400000,625;974;5583
data,1262300400000,625;9749;5583
data,1264978800000,625;11898;5584
data,1264978800000,625;11898;5585
data,1264978800000,625;4186;5586
data,1264978800000,625;4186;5587
data,1264978800000,625;11898;5588
data,1264978800000,625;11898;5589
data,1264978800000,625;6739;5589
data,1264978800000,625;974;5590
data,1264978800000,625;4186;5591
