New Run at  08/03/2017 16:47:53
, Time, RandomReward; M_LinUCBReward; 
data,1214863200000,685;7337;6497
data,1214863200000,685;4099;6497
data,1214863200000,685;3978;6498
data,1214863200000,685;2759;6498
data,1214863200000,685;1320;6499
data,1214863200000,685;2108;6499
data,1214863200000,685;10017;6499
data,1214863200000,685;11871;6499
data,1214863200000,685;9794;6499
data,1214863200000,685;4375;6500
data,1214863200000,685;6940;6500
data,1214863200000,685;4011;6500
data,1214863200000,686;5969;6501
data,1214863200000,686;9419;6501
data,1214863200000,686;7687;6501
data,1214863200000,686;196;6501
data,1214863200000,686;5444;6501
data,1214863200000,686;6901;6501
data,1214863200000,686;8836;6501
data,1214863200000,686;7908;6501
data,1214863200000,686;377;6501
data,1214863200000,686;4194;6501
data,1214863200000,686;6331;6501
data,1214863200000,686;11689;6501
data,1217541600000,686;3077;6501
data,1217541600000,686;5420;6501
data,1217541600000,686;8708;6501
data,1217541600000,686;38;6501
data,1217541600000,686;4884;6501
data,1217541600000,686;5147;6501
data,1217541600000,686;5551;6501
data,1217541600000,686;11097;6502
data,1217541600000,686;5911;6503
data,1217541600000,686;5205;6503
data,1217541600000,686;6406;6503
data,1217541600000,686;6981;6503
data,1217541600000,686;1477;6503
data,1217541600000,686;687;6503
data,1217541600000,686;9610;6503
data,1217541600000,686;5911;6504
data,1217541600000,686;6852;6504
data,1217541600000,686;9419;6504
data,1217541600000,686;3872;6504
data,1217541600000,686;10527;6504
data,1217541600000,686;4733;6504
data,1217541600000,686;2855;6504
data,1217541600000,686;12113;6504
data,1217541600000,686;10545;6504
data,1217541600000,686;9759;6504
data,1217541600000,686;1887;6504
data,1220220000000,686;7705;6504
data,1220220000000,686;1354;6504
data,1220220000000,686;2026;6505
data,1220220000000,686;7053;6505
data,1220220000000,686;9742;6505
data,1220220000000,686;10730;6505
data,1220220000000,686;9829;6505
data,1220220000000,686;7240;6505
data,1222812000000,686;9865;6506
data,1225494000000,686;12238;6507
data,1225494000000,686;2759;6507
data,1225494000000,686;196;6507
data,1225494000000,686;10067;6507
data,1225494000000,686;7484;6507
data,1225494000000,686;11578;6507
data,1225494000000,686;4775;6507
data,1225494000000,686;8362;6507
data,1225494000000,686;7633;6507
data,1228086000000,686;9406;6507
data,1228086000000,686;5660;6507
data,1228086000000,686;140;6507
data,1235862000000,686;1715;6507
data,1235862000000,686;10411;6507
data,1238536800000,686;7961;6508
data,1238536800000,686;11478;6508
data,1238536800000,686;11730;6508
data,1238536800000,686;3199;6509
data,1246399200000,686;8715;6509
data,1246399200000,686;12271;6509
data,1246399200000,686;10261;6509
data,1254348000000,686;130;6509
data,1257030000000,686;7883;6510
data,1257030000000,687;4515;6511
data,1257030000000,687;5319;6511
data,1259622000000,687;8612;6511
data,1264978800000,687;8207;6511
data,1264978800000,687;9925;6512
data,1264978800000,687;2336;6512
data,1264978800000,687;1013;6512
data,1267398000000,687;8196;6513
data,1267398000000,687;1790;6513
data,1267398000000,687;11536;6513
data,1267398000000,687;8137;6513
data,1267398000000,687;528;6513
data,1267398000000,687;7704;6513
data,1267398000000,687;4171;6513
data,1267398000000,687;10437;6514
data,1267398000000,687;458;6514
data,1270072800000,687;6677;6514
data,1270072800000,688;10891;6514
data,1270072800000,689;10017;6514
data,1270072800000,689;4099;6514
data,1270072800000,689;11873;6514
data,1270072800000,689;9085;6515
data,1272664800000,689;10427;6515
data,1272664800000,689;7269;6515
data,1272664800000,689;4664;6515
data,1283292000000,689;9406;6515
data,1285884000000,689;2389;6515
data,1285884000000,689;10713;6515
data,1288566000000,689;10586;6515
data,1288566000000,689;8737;6515
data,1288566000000,689;10725;6515
data,1288566000000,689;6537;6515
data,1288566000000,689;4481;6515
data,1288566000000,689;4308;6515
data,1288566000000,689;491;6515
data,1288566000000,689;4711;6515
data,1288566000000,689;827;6515
data,1291158000000,689;1547;6515
data,1291158000000,689;6421;6515
data,1291158000000,690;2721;6515
data,1291158000000,690;3042;6516
data,1291158000000,690;4941;6516
data,1291158000000,690;1953;6516
data,1291158000000,690;1059;6516
data,1291158000000,690;9066;6516
data,1291158000000,690;1781;6516
data,1291158000000,690;3769;6516
data,1291158000000,690;8020;6516
data,1291158000000,690;7089;6516
data,1291158000000,690;6676;6516
data,1291158000000,690;3015;6516
data,1296514800000,690;10045;6516
data,1296514800000,690;6077;6516
data,1296514800000,690;3428;6516
data,1296514800000,690;1547;6516
data,1296514800000,690;7181;6516
data,1296514800000,690;854;6517
data,1296514800000,690;6372;6517
data,1296514800000,690;5802;6517
data,1296514800000,690;5596;6517
data,1296514800000,690;4171;6517
data,1296514800000,690;10618;6517
data,1296514800000,690;656;6517
data,1296514800000,690;7731;6517
data,1296514800000,690;9674;6517
data,1296514800000,691;6110;6517
data,1296514800000,691;9039;6517
data,1296514800000,691;7011;6517
data,1296514800000,691;1155;6517
data,1298934000000,691;687;6517
data,1298934000000,691;4785;6517
data,1298934000000,691;8329;6517
data,1298934000000,691;12183;6517
data,1298934000000,691;351;6517
data,1298934000000,691;6940;6517
data,1298934000000,691;5814;6517
data,1298934000000,691;8113;6517
data,1298934000000,691;5147;6517
data,1298934000000,691;126;6517
data,1298934000000,691;6693;6517
data,1298934000000,691;11093;6517
data,1298934000000,691;7398;6517
data,1298934000000,691;10685;6518
data,1298934000000,691;8626;6519
data,1298934000000,691;11113;6519
data,1298934000000,691;540;6519
data,1298934000000,691;10568;6519
data,1298934000000,691;8855;6519
data,1298934000000,691;1608;6520
data,1298934000000,692;11194;6520
data,1298934000000,692;1840;6521
data,1298934000000,692;9468;6521
data,1298934000000,692;5757;6521
data,1298934000000,692;3030;6522
data,1298934000000,692;4567;6522
data,1298934000000,692;1658;6523
data,1298934000000,692;4452;6523
data,1298934000000,692;781;6523
data,1298934000000,692;6770;6523
data,1298934000000,692;878;6523
data,1298934000000,692;9865;6524
data,1298934000000,692;12508;6524
data,1298934000000,692;11761;6524
data,1298934000000,692;2454;6525
data,1298934000000,692;6893;6525
data,1298934000000,692;3258;6525
data,1298934000000,692;11346;6525
data,1298934000000,692;5447;6525
data,1298934000000,692;9953;6526
data,1298934000000,692;7760;6526
data,1298934000000,692;6340;6527
data,1298934000000,692;5398;6527
data,1298934000000,692;9681;6527
data,1304600744456,692;1649;6527
data,1304600745173,692;4720;6527
data,1304600747836,692;10683;6527
data,1304600749672,692;5025;6527
data,1304600750305,692;9582;6527
data,1304600753335,692;11324;6527
data,1304600753212,692;1333;6527
data,1304600753227,692;606;6527
data,1304600754340,692;140;6527
data,1304600755877,692;4452;6527
data,1304600756169,692;5201;6527
data,1304600756182,692;3838;6527
data,1304600759748,692;2949;6528
data,1304600762978,692;4579;6528
data,1304600764832,692;2949;6529
data,1304600770052,692;8737;6529
data,1304600775404,692;10119;6529
data,1304600775380,692;2743;6529
data,1304600776512,692;6331;6529
data,1304600776531,693;2129;6529
data,1304600780682,694;6309;6529
data,1304600780910,694;3316;6529
data,1304600781077,694;3716;6529
data,1304600781090,694;631;6529
data,1304600786435,694;9661;6529
data,1304600791408,694;11011;6529
data,1304600791422,695;6840;6529
data,1304600793345,695;3420;6529
data,1304600793273,695;6154;6529
data,1304600793098,695;7247;6529
data,1304600794971,695;2949;6530
data,1304600795529,695;4874;6531
data,1304600795038,695;10409;6532
data,1304600795279,695;3079;6532
data,1304600800596,695;4011;6532
data,1304600800530,695;4439;6532
data,1304600800288,695;10409;6533
data,1304600800242,695;10976;6533
data,1222812000000,695;10046;6533
data,1246399200000,695;7715;6533
data,1249077600000,695;384;6533
data,1249077600000,695;7565;6533
data,1249077600000,695;10713;6533
data,1193871600000,695;2727;6533
data,1238536800000,695;6000;6534
data,1238536800000,695;7189;6534
data,1241128800000,695;471;6534
data,1241128800000,695;6947;6534
data,1241128800000,695;6748;6534
data,1243807200000,696;8569;6534
data,1243807200000,696;9046;6534
data,1243807200000,696;8772;6534
data,1246399200000,696;8454;6534
data,1246399200000,696;1401;6534
data,1246399200000,696;7909;6534
data,1246399200000,696;5802;6534
data,1246399200000,696;6492;6534
data,1249077600000,696;10622;6534
data,1249077600000,696;11770;6534
data,1251756000000,696;7939;6534
data,1251756000000,696;2874;6534
data,1280613600000,697;7627;6534
data,1280613600000,697;6082;6534
data,1283292000000,697;1127;6534
data,1172703600000,697;4643;6534
data,1172703600000,697;5500;6534
data,1177970400000,697;4167;6535
data,1177970400000,697;9777;6535
data,1180648800000,697;5283;6535
data,1183240800000,697;7493;6535
data,1228086000000,697;1115;6535
data,1230764400000,697;12261;6535
data,1230764400000,697;9304;6535
data,1230764400000,697;12400;6535
data,1233442800000,697;5055;6535
data,1238536800000,697;11574;6535
data,1243807200000,697;9818;6535
data,1291158000000,697;2216;6535
data,1241128800000,697;11670;6535
data,1241128800000,697;5911;6535
data,1241128800000,697;10261;6535
data,1241128800000,697;2396;6535
data,1241128800000,697;833;6535
data,1241128800000,697;1620;6535
data,1241128800000,697;8944;6535
data,1241128800000,697;2982;6535
data,1241128800000,697;7689;6535
data,1241128800000,697;68;6535
data,1241128800000,697;2910;6535
data,1241128800000,697;4346;6535
data,1241128800000,697;6395;6535
data,1243807200000,697;5122;6535
data,1243807200000,697;8116;6535
data,1243807200000,697;1908;6535
data,1243807200000,697;261;6535
data,1243807200000,697;4439;6536
data,1243807200000,697;4010;6537
data,1243807200000,697;7927;6537
data,1243807200000,697;11670;6537
data,1243807200000,697;6680;6537
data,1243807200000,697;11235;6537
data,1243807200000,697;8483;6537
data,1243807200000,697;5427;6538
data,1243807200000,697;5623;6538
data,1243807200000,697;2817;6538
data,1243807200000,697;8855;6538
data,1243807200000,697;2199;6538
data,1243807200000,697;9690;6538
data,1243807200000,697;10552;6538
data,1243807200000,697;6100;6538
data,1243807200000,697;3711;6538
data,1243807200000,697;9783;6538
data,1243807200000,697;8727;6538
data,1243807200000,697;3765;6539
data,1243807200000,697;4515;6539
data,1243807200000,697;5361;6539
data,1243807200000,697;6901;6539
data,1243807200000,698;4392;6540
data,1243807200000,698;4441;6541
data,1243807200000,698;8858;6541
data,1243807200000,698;5344;6541
data,1246399200000,698;11609;6541
data,1249077600000,698;8858;6541
data,1249077600000,698;2169;6541
data,1249077600000,698;3574;6541
data,1249077600000,698;7574;6542
data,1220220000000,698;2199;6542
data,1220220000000,698;2530;6542
data,1220220000000,698;832;6542
data,1220220000000,698;3167;6542
data,1220220000000,698;6078;6542
data,1220220000000,698;9471;6542
data,1220220000000,698;3779;6542
data,1220220000000,698;4099;6542
data,1220220000000,698;7341;6542
data,1220220000000,698;1228;6542
data,1220220000000,698;4166;6542
data,1220220000000,698;2788;6542
data,1220220000000,698;3779;6542
data,1220220000000,698;582;6542
data,1220220000000,698;12161;6542
data,1220220000000,698;321;6542
data,1220220000000,698;781;6542
data,1220220000000,698;163;6542
data,1220220000000,698;7830;6542
data,1220220000000,698;8708;6542
data,1220220000000,698;2523;6542
data,1220220000000,698;6011;6542
data,1220220000000,698;11259;6542
data,1220220000000,698;4301;6542
data,1220220000000,698;7697;6542
data,1220220000000,699;4893;6542
data,1220220000000,699;878;6542
data,1220220000000,699;2410;6542
data,1220220000000,699;8708;6542
data,1220220000000,699;1287;6542
data,1220220000000,699;10533;6542
data,1220220000000,699;11393;6542
data,1220220000000,699;3157;6542
data,1220220000000,699;6837;6543
data,1228086000000,700;10809;6543
data,1228086000000,700;6130;6544
data,1228086000000,700;8483;6544
data,1228086000000,700;1888;6544
data,1230764400000,700;2249;6544
data,1230764400000,700;11664;6544
data,1230764400000,700;11384;6544
data,1230764400000,700;261;6544
data,1230764400000,700;1333;6544
data,1230764400000,700;4540;6544
data,1230764400000,700;6434;6544
data,1230764400000,701;5461;6544
data,1230764400000,701;5201;6544
data,1230764400000,701;12370;6544
data,1230764400000,701;9426;6544
data,1230764400000,701;11758;6544
data,1230764400000,701;7367;6544
data,1230764400000,701;6914;6544
data,1230764400000,701;9073;6544
data,1230764400000,701;7367;6544
data,1230764400000,701;6145;6544
data,1230764400000,701;834;6544
data,1230764400000,701;4011;6544
data,1230764400000,701;8822;6544
data,1230764400000,701;6249;6544
data,1230764400000,701;2026;6544
data,1230764400000,701;2389;6544
data,1230764400000,701;1890;6544
data,1230764400000,701;11871;6544
data,1230764400000,701;10524;6544
data,1230764400000,701;854;6544
data,1233442800000,701;1481;6544
data,1233442800000,701;2108;6544
data,1233442800000,701;8763;6544
data,1233442800000,701;2910;6544
data,1233442800000,701;7633;6544
data,1233442800000,701;11377;6544
data,1233442800000,701;5794;6544
data,1233442800000,701;9448;6544
data,1233442800000,701;8464;6544
data,1233442800000,701;833;6544
data,1233442800000,701;12271;6544
data,1233442800000,701;547;6544
data,1233442800000,701;11664;6544
data,1233442800000,701;2123;6544
data,1233442800000,701;3049;6544
data,1233442800000,701;273;6544
data,1233442800000,701;2161;6544
data,1233442800000,701;3316;6544
data,1233442800000,701;7367;6544
data,1235862000000,701;2368;6544
data,1235862000000,701;958;6544
data,1235862000000,701;6058;6544
data,1235862000000,701;2249;6544
data,1235862000000,701;1162;6544
data,1235862000000,701;5086;6544
data,1235862000000,701;9448;6544
data,1235862000000,701;8329;6544
data,1235862000000,701;5911;6544
data,1238536800000,701;11493;6544
data,1238536800000,701;4307;6545
data,1238536800000,701;6838;6545
data,1238536800000,701;7934;6545
data,1238536800000,701;11367;6545
data,1238536800000,701;2344;6545
data,1238536800000,701;12177;6545
data,1249077600000,701;7057;6545
data,1259622000000,701;6279;6545
data,1259622000000,701;3988;6545
data,1264978800000,701;3978;6545
data,1270072800000,701;11536;6545
data,1270072800000,701;6748;6545
data,1275343200000,701;1401;6545
data,1283292000000,701;6571;6545
data,1283292000000,701;9319;6546
data,1285884000000,701;11871;6546
data,1288566000000,701;2406;6546
data,1288566000000,701;1378;6546
data,1291158000000,701;3838;6546
data,1293836400000,701;3199;6546
data,1296514800000,701;3094;6546
data,1304672697175,701;4001;6546
data,1304672718235,701;11664;6546
data,1201820400000,701;3025;6546
data,1209592800000,701;2177;6546
data,1209592800000,701;11403;6547
data,1264978800000,701;9403;6547
data,1159653600000,701;6628;6547
data,1162335600000,701;6347;6548
data,1162335600000,701;8086;6548
data,1162335600000,701;9300;6548
data,1167606000000,701;8112;6548
data,1172703600000,701;12006;6548
data,1177970400000,701;7303;6549
data,1177970400000,701;10990;6550
data,1185919200000,701;2464;6551
data,1185919200000,701;5483;6551
data,1185919200000,701;5043;6551
data,1185919200000,701;12498;6552
data,1185919200000,702;8045;6552
data,1185919200000,702;10588;6552
data,1188597600000,702;11507;6553
data,1188597600000,702;2480;6554
data,1188597600000,702;1942;6554
data,1188597600000,702;5651;6554
data,1188597600000,702;5787;6554
data,1188597600000,702;3583;6554
data,1188597600000,702;12154;6555
data,1188597600000,702;10890;6556
data,1191189600000,702;964;6557
data,1191189600000,702;4893;6557
data,1191189600000,702;11279;6557
data,1191189600000,702;3171;6558
data,1191189600000,702;11444;6558
data,1191189600000,702;10261;6558
data,1191189600000,702;3140;6558
data,1191189600000,702;365;6559
data,1191189600000,702;2318;6560
data,1191189600000,702;10955;6561
data,1191189600000,702;2326;6561
data,1191189600000,702;12131;6561
data,1191189600000,702;10287;6561
data,1193871600000,703;8985;6561
data,1193871600000,703;4874;6562
data,1196463600000,703;10793;6562
data,1196463600000,703;9791;6562
data,1196463600000,703;2548;6562
data,1199142000000,703;2246;6562
data,1199142000000,703;7845;6563
data,1199142000000,703;10157;6563
